clip_id,video_id,video_title,clip_url,transcription,timestamp,chunk_number,phrase_found
MwWSI5pOx1k_clip_537_543,MwWSI5pOx1k,Dlaczego to takie ważne?,https://www.youtube.com/watch?v=MwWSI5pOx1k&t=537s,"Dobra, moi drodzy, nie ma co kombinować, być może, może się uda Wam przełączyć na kanał na YouTubie,  na przykład na Facebooku, ja kombinuję jak przysłowiowy koń pod górę, żeby włączyć mimo wszystko live,  ale chyba, chyba go nie ma jednak na YouTubie.  Dobra, moi drodzy, trudno, trudno, napijmy się po prostu herbaty.  Może jutro, może będzie lepiej, jutro pójdzie ze streamiarda.  Rzeczywiście dzieją się jakieś dziwne rzeczy, to wynika z tego, że chyba Facebook za bardzo nie chce, żeby transmitować na kilku kanałach jednocześnie,  więc przewidujemy, że może tak być, że przeniesiemy tylko na jeden kanał i to będzie prawdopodobnie YouTube,  bo coraz więcej ludzi rezygnuje z Facebooka, a jeżeli się okaże, że możemy tylko na jednym kanale transmitować,  to będziemy raczej szli w kierunku YouTube'a i przykro mi bardzo i jest mi z tym źle, bo od początku jesteśmy na Facebooku  i to się wszystko zaczęło na Facebooku, pierwsze transmisje przez lata szły tylko na Facebooku  i przykro mi, że Facebook robi takie cyrki, ale nie mam, nie mam na to wpływu, więc co mogę zrobić?  Chociaż tyle mogę zrobić, że powiem teraz, że urodziny, urodziny...  Urodziny mają dzisiaj Karolina Ambruszkiewicz z Melbourne i Amelia Gother.  Mają dzisiaj urodziny i o tych osobach wiem, o innych jeszcze nie wiem, ale pewnie też mają urodziny  i dlatego też może powiem tylko, że dla nich najlepsze życzenia długiego, szczęśliwego, bogatego, mądrego, długiego, zdrowego, spełnionego życia.  Dla tych wszystkich, którzy mają dzisiaj urodziny i oczywiście...  Happy Birthday to you!",537.4,3, Happy Birthday to you!
64mPefF_jMg_clip_356_362,64mPefF_jMg,Od czego można zacząć? |⏰ Wyznaczaj czas na indywidualne myślenie i rozwój | Nawyk 8 | Dzień 1|,https://www.youtube.com/watch?v=64mPefF_jMg&t=356s,"To jak? Napijesz się ze mną herbaty?  A ja sobie nie przyniosłem herbaty.  Ale jak tylko Łukasz zacznie mówić, to ja sobie pobiegnę szybko tutaj do takiego kącika  i przyniosę sobie moją herbatę, która się tam jeszcze parzy.  Kwaśna będzie, ale napiję się herbaty.  Dobra, żeby rytuału było dosyć, to w tym momencie jeszcze tylko jedna rzecz,  którą muszę zrobić, mianowicie urodziny dzisiaj ma Piotr Bilski, Maja Kuświk i Kamil Niewiarowski.  Kamilowi wprawdzie wczoraj składałem życzenia, ale nie zauważyłem, że on dzisiaj ma urodziny,  więc dla niego happy birthday.  Happy birthday to you.  Najlepsze życzenia, długiego, ale nie tylko dla niego, dla Maji oczywiście i dla Piotra Bilskiego również.  Długiego, pięknego, zdrowego, bogatego, szczęśliwego, spełnionego życia dla wszystkich tych,  którzy mają urodziny, o których wiem, o których nie wiem i dla wszystkich nawet tych,  którzy nie mają urodzin też najlepsze życzenia.  Moi drodzy, moim gościem jest dzisiaj, tak jak powiedziałem, legenda rynku rozwoju osobistego.  Swoją przygodę z rynkiem rozwoju osobistego.  Z tego zaczął w 2007 roku, dobrze pamiętam, ale taki szczyt osiągnął w latach dopiero 2012-2016,  kiedy jego gościem na jego imprezie, na jego wydarzeniu był sam Anthony Robbins.  Mój gość ściągał na imprezy tysiące ludzi, organizował wydarzenia największe w historii Polski,  jeżeli chodzi o wydarzenia rozwojowe.  Ze mną dzisiaj, tak jak powiedziałem,",356.78,2, więc dla niego happy birthday.
amKGSnmC9lA_clip_403_409,amKGSnmC9lA,Czy rozwój się opłaca? |⏰ Wyznaczaj czas na indywidualne myślenie i rozwój | Nawyk 8 | Dzień 1|,https://www.youtube.com/watch?v=amKGSnmC9lA&t=403s,"To jak? Napijesz się ze mną herbaty?  Napisy by Jacek Makarewicz  że Radosław Wawrowski prawidłowo wytypował liczbę osób, które się zalogowały.  Jest z nami od 5 stycznia 2024 roku.  Widziałem, że nie oznaczał codziennie swojej obecności,  ale mam nadzieję, że jeżeli Radosław Wawrowski dzisiaj jest,  to napisz do mnie maila na kontakt małpa.klub555.pl,  żebym mógł ci wysłać książkę w nagrodę,  ale już wkrótce pojawią się nowe zasady do otrzymania książki.  Będzie trzeba spełnić jeszcze więcej warunków,  ale póki co jest tak na...  Na szybko.  Kamil Niewiarowski, Beata Holodowska, Monika Sowińska miała wczoraj urodziny,  mama Małgorzata, nie mam nazwiska niestety,  i Darek Jurczyk mają urodziny,  ale też Monika Sowińska miała wczoraj i dla nich wszystkich.  O tych wiem oczywiście, bo pewnie może się tak zdarzyć,  że o kimś nie wiem.  I dla nich wszystkich happy birthday to you.  Życzenia długiego, pięknego, spełnionego.  Szczęśliwego, bogatego, zdrowego, długiego życia oczywiście,  a ze mną dzisiaj.  Ponieważ jesteśmy w tygodniu...",403.96,2, I dla nich wszystkich happy birthday to you.
DGCRikoX9EQ_clip_542_548,DGCRikoX9EQ,Życie to gra platformowa |⏰ Wyznaczaj czas na indywidualne myślenie i rozwój | Nawyk 8 | Dzień 3|,https://www.youtube.com/watch?v=DGCRikoX9EQ&t=542s,"Więc, ale miejmy taką nadzieję i dla tych osób  Happy Birthday to you!  Najlepsze życzenia długiego, pięknego, mądrego, bogatego, szczęśliwego, spełnionego, dojrzałego życia.  Tego życzę oczywiście również wszystkim tym, którzy są ze mną tutaj dzisiaj.  Tego życzymy sobie, prawda?  Żeby nasze życie było...  A czemu to się tak trzęsie?  A, bo ten stół jest nie do końca stabilny  i ja muszę zacząć zwracać na to uwagę, żeby się nie trzęsło.  No dobrze.  Moi drodzy, ja teraz powiem tylko dwa słowa na temat tego, co się wydarzyło wczoraj.  Mianowicie ponad 200 osób było na wczorajszym spotkaniu,  gdzie mówiłem o projekcie Lokalne Kluby, który jest projektem biznesowym.  Dzięki temu można pomagać ludziom, rozwijać siebie,  stać się szkoleniowcem w pewnym...  W pewnym sensie trzynastu nawyków i nie tylko,  ale również zarabiać pieniądze,  bo uznaliśmy, że jest to jedyny model, który może się sprawdzić.  I ja wrzucę już teraz na czacie tutaj na YouTubie link do tego materiału,  który jest na YouTubie i można sobie ten materiał zobaczyć,  jeżeli ktoś wczoraj nie dał rady być lub też przyszedł za późno,  ponieważ ja do piętnastej minuty wpuszczałem jeszcze,  a później już nie wpuszczałem.  Nikogo uznałem.  Powiedziałem, że to jest niebiznesowe, jeżeli ktoś przychodzi na takie spotkanie  z więcej niż piętnastominutowym opóźnieniem, powinno w zasadzie być zero.  Takie jest moje podejście do biznesu i przez szacunek do siebie po prostu przychodzę punktualnie.  Jeszcze pięć dni piszesz, Michał, bo trochę przewyższeń po drodze.  Dobrze.  Dobrze.  A, w Leon robisz sobie odwypoczynek.  No dobrze.  Trzymamy za ciebie kciuki, żeby wszystko się...  Udało.",542.56,4, Happy Birthday to you!
CD5FNAng-_c_clip_582_588,CD5FNAng-_c,Co to jest rozwój osobisty |⏰ Wyznaczaj czas na indywidualne myślenie i rozwój | Nawyk 8 | Dzień 2|,https://www.youtube.com/watch?v=CD5FNAng-_c&t=582s,"to tych maili jest bardzo, bardzo dużo.  Ja sobie to odnotowuję.  Ja sobie pamiętam, Magdę Cybul odnotowałem,  tylko nie wiem, dlaczego później tego nie przeczytałem.  Także dla Magdy specjalnie nie idą serduszka.  No nie.  Ale chyba za każdym razem będę musiał restartować jednak OBS-a  i wtedy serduszka idą.  A dzisiaj nie idą.  No i co teraz?  A ja tak się nauczyłem fajnie tych wszystkich gestów,  a dzisiaj nie da się.  Dobra, będę musiał pamiętać o tym,  żeby za każdym razem restartować OBS-a  i wtedy to pójdzie.  Tymczasem, moi drodzy,  dla osób, które mają dzisiaj urodziny,  o których wiem, o których nie wiem,  happy birthday to you  i najlepsze życzenia długiego, pięknego, mądrego,  bogatego, szczęśliwego, spełnionego, dojrzałego życia.  Oczywiście życzę wszystkim,  również nie tylko tym,  którzy mnie dzisiaj oglądają.  Ale w ogóle wszystkim tego życzę.  Dobra, moi drodzy,  dzisiaj wieczorem będzie webinar na Zoomie  dla wszystkich tych, którzy są zainteresowani  otworzeniem lokalnego klubu 555  na zasadzie biznesowej,  tak jak tutaj napisałem.  I ja wrzucę w tej chwili jeszcze  i później wrzucał będę jeszcze w komentarzach  pod dzisiejszym klubem  wrzucę link do  zgłoszenia się  na dzisiejsze spotkanie.  Wrzucam to teraz na  YouTubie, wrzucam to, może mi się uda  też na Facebooku wrzucić to  i  zapraszam wszystkich tych,  którzy chcą się  rozwijać.  O, na Facebooku nie mogę tego wrzucić,  jest to chyba za długie.  Dobra, wystąpił błąd.  Nie będę teraz tym sobie  zawracał głowy, tylko wrzucę po prostu,  jeżeli ktoś jest tym zainteresowany, to znajdzie,  to w komentarzach pod  dzisiejszym klubem.",582.2,4, happy birthday to you
qwfBrndXPIk_clip_536_542,qwfBrndXPIk,Chyba lepiej mieć ciastko | 💪 Bądź zdyscyplinowany i wytrwały | Nawyk 7 | Dzień 7|,https://www.youtube.com/watch?v=qwfBrndXPIk&t=536s,"i napiszę do godziny ósmej rano  adres, żeby otrzymać książkę, na przykład  obudź się, wyślemy mu.  A urodziny dzisiaj maja. Ja w ogóle chciałbym  chciałbym przeprosić  dwie dziewczyny, gdzie  wczoraj miałem dla nich też ogłosić  ich urodziny i nie wiem jak to się stało,  że mi to umknęło. I Katarzyna Kamionka  i Magdarzyna Halot wczoraj  miały obie urodziny.  I uwaga, to właśnie Kasia Kamionka  jest współautorką tej pięknej piosenki, którą  Marcin Skaba mi wysłał,  którą wam prezentowałem.  I generalnie dzisiaj  nie zdążyłem jej ściągnąć, żeby ją zaprezentować,  ale może przy okazji znowu się pojawi.  A urodziny dzisiaj mają.  Mają jeszcze Iga Zaborska, Magda Ostolska,  Gosia Kulpa, która miała specjalnie wstać  na to, żeby być w klubie dzisiaj rano,  Bogumiła Wołoszyn i Elżbieta Żuchowska-Pezda,  która też napisała mi takie zdanie,  że poranne fluidy, które wysyłam  w czasie porannych spotkań, są czymś takim,  jakby mrzył najdrobniejszy deszcz,  w którym idziemy i nie wiemy, że pada.  A potem nagle czujemy, że  nie czujemy, że pada.  A potem nagle czujesz, że  przebłokło się do samego serca.  Cytując Anię Frankowską.  To napisała Elżbieta  i dla nich wszystkich, również z przeproszeniem  dla Kasi Kamionki i Magdy Halot  za to, że nie było wczoraj.  Nie wiem, ja po prostu wczoraj w Niemczech  może trochę byłem zmęczony.  Nie wiem, dostaję bardzo dużo tych informacji  i gdzieś tam czasami coś umknie.  Muszę sobie zrobić jakiś system do tego  i będzie dobrze. Dla nich wszystkich  HAPPY BIRTHDAY TO YOU!",536.5,3, HAPPY BIRTHDAY TO YOU!
nsJ_m5hamSA_clip_628_634,nsJ_m5hamSA,"Jak działać, to teraz |💪 Bądź zdyscyplinowany i wytrwały | Nawyk 7 | Dzień 1|",https://www.youtube.com/watch?v=nsJ_m5hamSA&t=628s,"całkiem, całkiem  ciekawe jest to, że we Włoszech,  może zawsze myślałem, że we Włoszech to ciepło  ma być. Więc to jest tylko  doświadczenie. No i drodzy,  odnośnie urodzin, to urodziny jeszcze  mają Elżbieta  Stańczak, Elżbieta  Truty, albo Truty się to  tak czyta, nie wiem, nie wiem jak to się czyta,  bo jest, ale chyba  Truty. Jest z Chicago.  Izabela Dot,  Aleksander Głuszko, Małgorzata  Gromiec, Paweł Czapla,  Marek Kubiczek,  Marta Bareja,  to z tych Marta Barejów jesteś? Od Stanisława?  To byłoby ciekawe w ogóle.  I wreszcie taki  przesympatyczny, sympatyczny,  młody, cudowny, kreatywny  człowiek ma dzisiaj urodziny, czyli  synek ze Śląska,  Mateusz Ledwik  z Ruty Śląskiej. Ty jesteś?  Nie, ty jesteś spiekar, Mateusz.  Mateusz Ledwik, ten taki  cudowny człowiek. Ciekaw jestem,  jestem, czy jest dzisiaj, może posłucha później,  ale generalnie dla tych  wszystkich, którzy...  Michał pisze, że jednak  zimno się zrobiło. Dokładnie tak.  U Bartka jest 15  stopni w nocy. Też nie jest  tak źle. Nie jest  tak źle. Pozdrowienia z Wermelskirchen.  No dziękuję.  No dobra.  Niestety, Marta, nie jesteś z tych  Barejów, a może jest tam jakaś dziesiąta  woda po kisielu, ale generalnie pamiętajmy  o tym, żeby dla wszystkich tych solenizantów,  zaśpiewać, co?  Happy birthday to you.  Długiego,  pięknego, zdrowego, mądrego,  bogatego, szczęśliwego, spełnionego,  pełnego  cudownych momentów życia.  Tego właśnie  życzę.  Pogoda po prostu jest, a mówić, czy ciepło,  czy zimno, to już ocenianie.  Nie, myślę, Konrad, że to może być...  Jeżeli powiem na przykład, dla mnie  jest chłodno. Ja odczuwam  to jako chłodno, to jest to ciągle jeszcze  stwierdzenie faktu. Ale jeżeli  powiem...",628.92,4, Happy birthday to you.
XUtZQrxqvq8_clip_486_492,XUtZQrxqvq8,Wzmocnij mięsień samokontroli |💪 Bądź zdyscyplinowany i wytrwały | Nawyk 7 | Dzień 1|,https://www.youtube.com/watch?v=XUtZQrxqvq8&t=486s,"chyba za każdym razem restartować OBS-a,  to może w tym momencie będzie jednak  serduszka będą działać i będzie  dobrze. No dobra.  Urodziny.  Urodziny. Całkiem sporo,  bo uwaga, zauważyłem,  że wczoraj w tym całym pośpiechu  nie zauważyłem, że klubowicze  mieli wczoraj urodziny,  mianowicie Krzysiek Kabut miał wczoraj urodziny  i Marcin Głuz miał wczoraj urodziny  i wczoraj miała urodziny  Katarzyna Gołębiowska z Chicago.  I to osoby,  które gdzieś tam przełoczyliśmy,  nie tylko ja.  A dzisiaj mają Magda Kubicka,  Weronika Litwińska,  Kuba Wiśniewski  i Katryna Nowember.  To tak przy okazji tego miesiąca,  piękne nazwisko, Katryna Nowember.  I oczywiście dla nich  najpiękniejsze,  serca płynące życzenia  długiego,  zdrowego, pięknego,  mądrego,  bogatego, pełnego  szczęścia, miłości  i spełnienia życia.  Życzę.  I uwaga dla nich wszystkich.  Happy birthday to you.  Nawet chyba nieźle.  Nawet chyba nieźle poszło.  Dziękuję Dorocie Głąb  za angielskie cytaty,  które mi wysyła.  One są bardzo, bardzo fajne  i pogłębiają znajomość mojego angielskiego.  A pozdrawiam Michała Gałkę,  który jest w drodze do Santiago.  Jesteś twardzielem, bo ty jedziesz na rowerze,  a teraz jest już piętnasty dzień listopada.  No i to jest jednak jakiś tam wyczyn, Michał.  Pozdrawiam cię bardzo serdecznie  i wszyscy klubowicze trzymają za ciebie kciuki.  Dobrze.  Okazało się też, że nie jest przeszkodą to,  że Facebook zmienił zapowiedź,  bo jednak się okazało, że dla chcącego nic trudnego  i osoby, które chciały napisać komentarz do zapowiedzi, to...  Znaleźli...",486.58,3, Happy birthday to you.
qQkcRSMjuNw_clip_412_418,qQkcRSMjuNw,Szczęśliwy poranek zmienia wszystko - drugie podejście,https://www.youtube.com/watch?v=qQkcRSMjuNw&t=412s,"Don't need a pot of gold, a rabbit's foot or two beets old  It's my lovely day, it's my lovely day  To jak? Napijesz się ze mną herbaty?  Jest generalnie nieźle.  Może się uda jednak wytransmitować chociaż taką szczątkową wersję klubu,  bo to byłoby drugi raz z rzędu, jak mi tego jeszcze nigdy się, to się jeszcze nigdy nie wydarzyło,  więc może napiję się teraz herbaty. Tętno mi się troszeczkę uspokoiło.  Chociaż nie całkiem.  Widzę, że dołączają kolejne osoby, widzę, że transmisja idzie i na Facebooku i na YouTubie.  Wow, serce mi wali, bo zdenerwowałem się troszeczkę.  Nie, zestresowałem się troszeczkę, bo to już drugi raz z rzędu,  a już wszystko przygotowałem tak, żeby było dobrze.  I tu w momencie, kiedy rozpocząłem, nie wiem jak to się stało,  w momencie, kiedy rozpocząłem live'a po minucie, mój komputer był połączony z komputerem,  przełączył się na Wi-Fi, okazało się, że Wi-Fi jest słabe i wysypało live'a.  Ale dobrze.  Hibiskus, dokładnie tak Michał.  Basia Raczkowska, Lorenz od Pauliny, Patrycja Leleniewska,  Kasia Kanistra, Elżbieta.  Elżbieta Radlińska, mają dzisiaj urodziny i chciałbym tych wszystkich ludzi bardzo serdecznie pozdrowić.  Tych wszystkich, o których wiem, że mają urodziny i tych wszystkich, o których nie wiem.  I dla nich oczywiście życzenia długiego, zdrowego, pięknego, mądrego, bogatego, bardzo szczęśliwego i spełnionego życia.  Oczywiście, happy birthday to you.  Głos mi się trzęsie.  Głos mi się trzęsie, bo lekko tutaj...",412.48,2," Oczywiście, happy birthday to you."
9HjqVBb3aQs_clip_446_452,9HjqVBb3aQs,Szczęśliwy poranek zmienia wszystko,https://www.youtube.com/watch?v=9HjqVBb3aQs&t=446s,"jestem przekonany, że  jakieś osoby też mają  urodziny, więc dla tych  wszystkich, którzy mają urodziny, też o których  nie wiem, życzenia długiego,  pięknego, spełnionego, mądrego, bogatego,  szczęśliwego  życia.  Coś tam jeszcze było?  Nie pamiętam teraz, bo się  przejmuję troszeczkę tym internetem.  I  dla nich oczywiście, którzy mają  urodziny, happy birthday  to you.  To, że  są,  to, że ten sygnał jest rozdzielany  na kilka, to nie ma znaczenia,  ponieważ to idzie wszystko na  taką stronę, która się nazywa  Restream i ona dopiero  wysyła to dalej,  więc ja myślę, że to nie ma  znaczenia. Bogdan  Paterak, pozdrawiam cię  serdecznie. Od roku mnie  słuchasz i pozdrawiasz mnie z  Majorki. Bardzo się cieszę.  No dobrze.  Dziękuję.  Czy jeszcze mamy jakieś ważne rzeczy?  Tak, zapytałem. Ponieważ  jesteśmy w tygodniu z samodyscypliną,  nazywa się  ten nawyk bądź zdyscyplinowany  i wytrwały, postawiłem  tezę, że szczęśliwy poranek  zmienia wszystko.  Oznacza to,  że jeżeli chcemy stać się,  generalnie musiałbym wrócić do  tego  określenia, które powiedział kiedyś tam  Brian Tracy, napisał Brian Tracy  w swojej książce,  gdzie spotkał Kopa Kopmajera.  Pamiętasz jeszcze o tym, do tego  często wracam w tym tygodniu z  nawykiem, bądź  zdyscyplinowany i wytrwały.  I uważam, że nawyk  samodyscypliny, ponieważ  Kop Kopmajer napisał tysiąc  sposobów na sukces i jednym  z nich była samodyscyplina i on  napisał, że jeżeli ten nawyk  mamy, to wszystkie inne to  będzie z górki, a jeżeli tego  nawyku nie mamy, to żadne te  dziewięćset dziewięćdziesiąt dziewięć,  będzie zakończone  i w tym momencie będzie  chociażby  nie opuszczone.  widziałem,  tu  w  tym  tej  tej  tej",446.82,3," urodziny, happy birthday"
e3q3yT2AhR8_clip_446_452,e3q3yT2AhR8,Szczęśliwy poranek zmienia wszystko,https://www.youtube.com/watch?v=e3q3yT2AhR8&t=446s,"jestem przekonany, że  jakieś osoby też mają  urodziny, więc dla tych  wszystkich, którzy mają urodziny, też o których  nie wiem, życzenia długiego,  pięknego, spełnionego, mądrego, bogatego,  szczęśliwego  życia.  Coś tam jeszcze było?  Nie pamiętam teraz, bo się  przejmuję troszeczkę tym internetem.  I  dla nich oczywiście, którzy mają  urodziny, happy birthday  to you.  To, że  są,  to, że ten sygnał jest rozdzielany  na kilka, to nie ma znaczenia,  ponieważ to idzie wszystko na  taką stronę, która się nazywa  Restream i ona dopiero  wysyła to dalej,  więc ja myślę, że to nie ma  znaczenia. Bogdan  Paterak, pozdrawiam cię  serdecznie. Od roku mnie  słuchasz i pozdrawiasz mnie z  Majorki. Bardzo się cieszę.  No dobrze.  Dziękuję.  Czy jeszcze mamy jakieś ważne rzeczy?  Tak, zapytałem. Ponieważ  jesteśmy w tygodniu z samodyscypliną,  nazywa się  ten nawyk bądź zdyscyplinowany  i wytrwały, postawiłem  tezę, że szczęśliwy poranek  zmienia wszystko.  Oznacza to,  że jeżeli chcemy stać się,  generalnie musiałbym wrócić do  tego  określenia, które powiedział kiedyś tam  Brian Tracy, napisał Brian Tracy  w swojej książce,  gdzie spotkał Kopa Kopmajera.  Pamiętasz jeszcze o tym, do tego  często wracam w tym tygodniu z  nawykiem, bądź  zdyscyplinowany i wytrwały.  I uważam, że nawyk  samodyscypliny, ponieważ  Kop Kopmajer napisał tysiąc  sposobów na sukces i jednym  z nich była samodyscyplina i on  napisał, że jeżeli ten nawyk  mamy, to wszystkie inne to  będzie z górki, a jeżeli tego  nawyku nie mamy, to żadne te  dziewięćset dziewięćdziesiąt dziewięć,  W tym How-to wydałem  Mayo,  jeśli  tym  Przekonałem  w ten  najgorszy",446.82,3," urodziny, happy birthday"
8xR7cTn_Vkc_clip_377_383,8xR7cTn_Vkc,Zdrowe nawyki to nie banał,https://www.youtube.com/watch?v=8xR7cTn_Vkc&t=377s,"Muzyka  To jak? Napijesz się ze mną herbaty?  To powinienem jeszcze wyłączyć muzykę.  Dobra. I teraz się udało.  I znowu maltański kubek.  Napijesz się ze mną herbaty? No.  Dobra herbata, hibiskus.  Taką dostałem też ostatnio na szkoleniu,  ale ona została w Katowicach, bo ja tu mam jeszcze cały zapas,  który dostałem w prezencie.  I oczywiście jedna z ważnych rzeczy,  mianowicie urodziny dzisiaj.  Dzisiaj. Dobra, zacznijmy od tego,  że urodziny wczoraj miał Marcin,  Marcin Andrzejuk, Justyna Lachowicz.  To były wczoraj urodzina, ponieważ wczoraj mnie nie było,  więc nie mogłem ja zaśpiewać Happy Birthday,  ale urodziny dzisiaj to mają, uwaga,  Regina Bukowska, Marcin Jahacy i Helena Twardzik.  To udało mi się wychwycić z komentarzy.  I dzisiaj te osoby już z całą pewnością wiem  i pewnie cała masa innych mają dzisiaj urodziny.  I dla nich pięknego, długiego, zdrowego, bogatego, mądrego,  szczęśliwego, spełnionego życia.  Tego życzę właśnie i, uwaga, dla nich bardzo, bardzo serdeczne  Happy Birthday to you.",377.2,2," więc nie mogłem ja zaśpiewać Happy Birthday,"
x9A2kisDxD8_clip_573_579,x9A2kisDxD8,Pamiętaj o uśmiechu,https://www.youtube.com/watch?v=x9A2kisDxD8&t=573s,"Nie jestem teraz pewny, czy to jest dobre nazwisko.  No, ale właśnie była jeszcze Kamil Jasińska, Jolanta Sulej,  Ucja Wróblewska, Teresa0911 i Piotr Chyba Kitajewski,  bo to mi napisała Alicja Kitajewska i napisała mama Piotra  i mam nadzieję, że to właśnie, Alicjo, twój syn ma urodziny dzisiaj,  ale też mi napisałaś w ten sposób, więc prosiłbym o precyzję  w wyrażaniu, czy też informowaniu mnie na temat osób, które mają urodziny.  Zatem dla nich, moi drodzy, happy birthday to you!  Życzenia długiego, pięknego, zdrowego, szczęśliwego, mądrego, spełnionego życia.  Ale pamiętajcie, że jeżeli wysyłacie mi informację na kontaktmałpa.club555.pl  kontaktmałpa.club555.pl  informacje o urodzinach, to piszcie mi proszę, kto ma urodziny.  Dobra? Imię i nazwisko.  Imię i nazwisko. I ja wtedy będę na pewno wiedział,  na pewno będę wiedział, że to...  Przepraszam, Jurata Jurkun to była.  Dobrze, Jurata Jurkun. Przepraszam cię, Jurata,  bo mi poprosiłaś...  Poprawiło po prostu.  Ja nie zauważyłem, że mi system poprawił to słowo.  Nie gniewaj się na mnie.  Czasami się takie rzeczy dzieją, więc uśmiechnąć się trzeba.  Urodziny więc były, ankiety nie było.  I...  Starasz się?  O, widzisz, jeszcze Mateusz Mahura ma dzisiaj urodziny.  Dla niego też serdeczne życzę.  Bo się pojawiło tutaj w komentarzach.  Dzisiaj nie miałem za dużo czasu, żeby czytać komentarze,  ponieważ tak jak po dwóch tygodniach przerwy prawie po prostu...",573.22,4," Zatem dla nich, moi drodzy, happy birthday to you!"
vBHdGuGeQ1Y_clip_469_475,vBHdGuGeQ1Y,Życzliwość to most w obie strony,https://www.youtube.com/watch?v=vBHdGuGeQ1Y&t=469s,"zostaję na Malcie, piszesz? No dobrze.  Zaskoczyła mnie Malta, może jeszcze kiedyś  o tym opowiem, jak bardzo zaskoczyło mnie to,  ale to jest właśnie urok naszego życia,  że my sobie coś wyobrażamy,  a potem weryfikujemy  to na przykład przyjeżdżając.  To jest mój pierwszy pobyt na Malcie, jestem tutaj  już prawie od dwóch tygodni,  w niedzielę, byłyby,  a teraz wracam na  trzy dni do Polski, żeby zrobić  szkolenie i  też to jest fajne.  Już za pół godziny  gdzieś tam będę w drodze na lotnisko,  ale póki co  zacznijmy, moi drodzy. Herbata  była, oczywiście  może zaczniemy inaczej  dzisiaj. Mianowicie  zadałem pytanie, czy powinienem  kontynuować zwyczaj składania  życzeń urodzinowych  o poranku i śpiewać  Happy Birthday. Tak, to bardzo  fajny zwyczaj, deklaruje  79% ankietowanych.  To nic innego  mi nie zostaje.  Tylko po prostu kontynuować.  Czy ja wiem? Nie myślę o tym, pisze  15%.  Nie, czuję się zażenowany.  Mówi 3% ankietowanych  i 3% mówi Fryderyk,  najpierw naucz się śpiewać,  a potem śpiewaj.  Śpiewać każdy może, trochę lepiej lub trochę gorzej.  No więc  pozwól, że skoro tylko,  że aż 79%  mówi, dobra, trzeba to kontynuować,  to jest fajny zwyczaj,  to kontynuujemy.  Tak to by już nie było dzisiejszym, gdyby powiedziało  79% powiedziało, Fryderyk,  nie nadajesz się do tego, to jest siara,  to jest obciach, to jest wieś,  nie rób tego, don't do it, to ja po prostu,  po prostu bym  zrezygnował z tego zwyczaju.  Ludmiła Kaczmarek,  Agnieszka Furmańska,  Dariusz Darek Zoczek,  który przebiegł ze mną  półmaraton,  Mariusz Nikel,  Aros Pender, który nie napisał mi tutaj w komentarzach,  jak się nazywa, i wreszcie,  siostra,",469.46,3," Happy Birthday. Tak, to bardzo"
tWiijjPVank_clip_494_500,tWiijjPVank,Jak światło w ciemności,https://www.youtube.com/watch?v=tWiijjPVank&t=494s,"Otóż to już powiedziałem, że Anna Odelga, napisz proszę Aniu na maila kontaktmałpa.klub555.pl, napisz adres i numer telefonu, tak żebyśmy mogli Ci wysłać książkę, ale musisz to zrobić przed godziną ósmą, bo inaczej to będzie oznaczało, że Cię rano nie było.  Właśnie, Olga Stadnik ma dzisiaj urodziny, Iga Wróblewska też ma dzisiaj urodziny, Katarzyna Katia Mieszczak ma również urodziny, o, dzisiaj się namnożyło, Karol Kurzeja, Marcin Jach, to ten, który ma zamiar smażyć dzisiaj schabowego, właśnie wychwyciłem, Marcin napisał, ha, kupiłem schabowego i dzisiaj będę smażył, to trochę Ci zazdroszczę.  Marcin Jach ma dzisiaj urodziny, czytałem, Marcin, oczywiście Twojego maila na temat Twojej prabawci, oczywiście wszystko przeczytałem i Kamil Gottman, piękne nazwisko, Kamil Gottman też ma dzisiaj urodziny i dla tych wszystkich, którzy zgłosili mi urodziny na maila, czy w jakikolwiek sposób udało mi się to znaleźć, to dla nich oczywiście tradycyjnie happy birthday to you.  Długiego, pięknego.  Długiego, zdrowego, bogatego, szczęśliwego, mądrego, spełnionego życia. Życzę wszystkim tym, którzy mają urodziny, o których wiem, o których nie wiem, którzy nie mają urodzin, też tego życzę, a więc nie ma się co rozdrabniać.  To będzie wyjątkowy dzień, piszesz Tomku.  No dobrze, no bo skoro tak powiedziałeś, tak napisałeś, taką podjąłeś decyzję, to dajemy sobie zdecydowanie większą szansę niż jak mówimy,  no to co cię dzisiaj czeka? Nie wiem, nie wiem, nie wiem, zobaczymy, nie wiem.  To będzie wyjątkowy dzień, przynajmniej dajemy mu szansę, żeby taki dzień...",494.14,3," Marcin Jach ma dzisiaj urodziny, czytałem, Marcin, oczywiście Twojego maila na temat Twojej prabawci, oczywiście wszystko przeczytałem i Kamil Gottman, piękne nazwisko, Kamil Gottman też ma dzisiaj urodziny i dla tych wszystkich, którzy zgłosili mi urodziny na maila, czy w jakikolwiek sposób udało mi się to znaleźć, to dla nich oczywiście tradycyjnie happy birthday to you."
